timestamp,actual_x,actual_y,actual_theta,target_id,target_name,target_type,target_info,planned_x,planned_y,planned_theta,error_distance,error_angle,cur_ie,cur_ir
,-2.84766,-0.0776157,170.447,0.0372515,0.815283,0.0482105,0.958142
2025-05-02 11:23:34,-0.508491,-0.420037,168.619,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.0066882,0.59667,0.0288915,0.927252
2025-05-02 11:23:47,-2.81501,-0.0855533,171.164,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0335952,0.716475,0.047882,0.960185
2025-05-02 11:24:15,-0.504714,-0.420087,168.664,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.0104342,0.5518,0.0291037,0.915888
2025-05-02 11:24:28,-2.81008,-0.085909,171.159,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0384823,0.711971,0.0481968,0.958118
2025-05-02 11:24:56,-0.504509,-0.419217,168.639,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.0107508,0.576643,0.0288055,0.926872
2025-05-02 11:25:09,-2.81165,-0.081839,171.101,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0362555,0.653107,0.0486437,0.939586
2025-05-02 11:25:37,-0.503734,-0.420999,168.684,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.0113704,0.531224,0.0289256,0.926872
2025-05-02 11:25:50,-2.8114,-0.0835415,171.269,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0367407,0.821111,0.0489288,0.932301
2025-05-02 11:26:18,-0.507578,-0.419551,168.67,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00767188,0.545875,0.0288993,0.926547
2025-05-02 11:26:31,-2.81614,-0.0818612,171.087,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.031801,0.639345,0.0488822,0.922989
2025-05-02 11:26:59,-0.506167,-0.421528,168.681,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00895136,0.534497,0.0293066,0.927787
2025-05-02 11:27:12,-2.81599,-0.0846635,171.146,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.032447,0.698313,0.0497278,0.92366
2025-05-02 11:27:40,-0.511153,-0.418312,168.664,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00479937,0.551876,0.0287624,0.916763
2025-05-02 11:27:53,-2.81975,-0.0866762,171.076,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0293395,0.628098,0.0496897,0.933178
2025-05-02 11:28:21,-0.50915,-0.415717,168.599,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00798383,0.616571,0.0313693,0.919327
2025-05-02 11:28:34,-2.81037,-0.0835404,171.083,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0377544,0.635909,0.0480604,0.947126
2025-05-02 11:29:02,-0.507514,-0.416282,168.503,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00895662,0.712334,0.028439,0.8979
2025-05-02 11:29:15,-2.81249,-0.0829888,171.094,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0355763,0.646806,0.0480645,0.947851
2025-05-02 11:29:43,-0.511506,-0.414914,168.671,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00710067,0.544619,0.0315107,0.911392
2025-05-02 11:29:56,-2.80811,-0.0855699,170.993,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.040337,0.545451,0.0486968,0.945853
2025-05-02 11:30:24,-0.513099,-0.416043,168.517,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00538025,0.698269,0.032532,0.915166
2025-05-02 11:30:37,-2.80935,-0.0857605,170.984,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0391603,0.536675,0.0494949,0.942263
2025-05-02 11:31:05,-0.509878,-0.414232,168.484,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00857981,0.73129,0.0322239,0.907719
2025-05-02 11:31:18,-2.80355,-0.0879175,171.021,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0452929,0.573459,0.0488174,0.951835
2025-05-02 11:31:46,-0.505386,-0.41578,168.539,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.0110487,0.676308,0.032458,0.909196
2025-05-02 11:31:59,-2.80684,-0.0916319,171.008,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.043159,0.560612,0.0493432,0.915558
2025-05-02 11:32:27,-0.511713,-0.412323,168.541,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.0093492,0.674839,0.032696,0.901327
2025-05-02 11:32:40,-2.80519,-0.0882626,170.992,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0437824,0.544998,0.0479222,0.946582
2025-05-02 11:33:08,-0.507467,-0.416188,168.519,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00904615,0.697113,0.0337837,0.894767
2025-05-02 11:33:21,-2.80894,-0.0859973,170.987,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0396114,0.539897,0.0487038,0.947581
2025-05-02 11:33:49,-0.507784,-0.418334,168.486,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00780319,0.729294,0.0331446,0.890379
2025-05-02 11:34:02,-2.81108,-0.0871069,170.932,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0377914,0.484783,0.0489496,0.9406
2025-05-02 11:34:30,-0.50938,-0.415499,168.549,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.00796344,0.666244,0.0335242,0.910138
2025-05-02 11:34:43,-2.81357,-0.0911348,171.006,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0366707,0.558525,0.050489,0.932905
2025-05-02 11:35:11,-0.502393,-0.418487,168.549,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.0129651,0.666421,0.033746,0.912037
2025-05-02 11:35:24,-2.80914,-0.0896565,171.014,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0403596,0.566748,0.0495166,0.933178
2025-05-02 11:35:52,-0.506375,-0.413429,168.587,N_237082,LOC_3,GOAL,,-0.515105,-0.421036,169.216,0.0115789,0.628515,0.0325737,0.899002
2025-05-02 11:36:05,-2.8098,-0.0896239,170.996,N_225283,LOC_2,GOAL,BQR_CODE_NUM,-1
,-2.84766,-0.0776157,170.447,0.0397199,0.548289,0.0500528,0.931778
